GROUP,SITE,PERIOD,MONTHLY_TARGET,MGH_3,MGH_CH_PROP,SLS_PER_MC
ORGANIC,5048,10/31/2023 0:00:00,27254107.56,APPAREL,0.3226824748,8794422.875
ORGANIC,5052,10/31/2023 0:00:00,42352605.65,APPAREL,0.3226824748,13666443.61
ORGANIC,5056,10/31/2023 0:00:00,14039716.11,APPAREL,0.3226824748,4530370.34
ORGANIC,5064,10/31/2023 0:00:00,26801872.44,APPAREL,0.3226824748,8648494.529
ORGANIC,5069,10/31/2023 0:00:00,22271031.93,APPAREL,0.3226824748,7186471.698
ORGANIC,5074,10/31/2023 0:00:00,21213134.26,APPAREL,0.3226824748,6845106.659
ORGANIC,5076,10/31/2023 0:00:00,14323313.69,APPAREL,0.3226824748,4621882.309
ORGANIC,5082,10/31/2023 0:00:00,14172781.75,APPAREL,0.3226824748,4573308.29
ORGANIC,5085,10/31/2023 0:00:00,7191811.749,APPAREL,0.3226824748,2320671.613
ORGANIC,5089,10/31/2023 0:00:00,24985415.36,APPAREL,0.3226824748,8062355.662
ORGANIC,5105,10/31/2023 0:00:00,13054773.85,APPAREL,0.3226824748,4212546.734
ORGANIC,5108,10/31/2023 0:00:00,14793853.98,APPAREL,0.3226824748,4773717.415
ORGANIC,5112,10/31/2023 0:00:00,16245710.87,APPAREL,0.3226824748,5242206.189
ORGANIC,5122,10/31/2023 0:00:00,21122227.39,APPAREL,0.3226824748,6815772.607
ORGANIC,5148,10/31/2023 0:00:00,17947561.64,APPAREL,0.3226824748,5791363.605
ORGANIC,7002,10/31/2023 0:00:00,13566257.6,APPAREL,0.3226824748,4377593.577
ORGANIC,7003,10/31/2023 0:00:00,23204419.03,APPAREL,0.3226824748,7487659.358
ORGANIC,7004,10/31/2023 0:00:00,15429279.59,APPAREL,0.3226824748,4978758.121
ORGANIC,7005,10/31/2023 0:00:00,11790832.41,APPAREL,0.3226824748,3804694.983
ORGANIC,7006,10/31/2023 0:00:00,8530547.796,APPAREL,0.3226824748,2752658.274
ORGANIC,7007,10/31/2023 0:00:00,13813828.96,APPAREL,0.3226824748,4457480.515
ORGANIC,7008,10/31/2023 0:00:00,24498677.63,APPAREL,0.3226824748,7905293.926
ORGANIC,7009,10/31/2023 0:00:00,8177616.413,APPAREL,0.3226824748,2638773.502
ORGANIC,7010,10/31/2023 0:00:00,20305996.5,APPAREL,0.3226824748,6552389.202
ORGANIC,7011,10/31/2023 0:00:00,12537738.43,APPAREL,0.3226824748,4045708.465
ORGANIC,7012,10/31/2023 0:00:00,13916519.03,APPAREL,0.3226824748,4490616.8
ORGANIC,7013,10/31/2023 0:00:00,14432247.46,APPAREL,0.3226824748,4657033.326
ORGANIC,7014,10/31/2023 0:00:00,16973125.61,APPAREL,0.3226824748,5476930.175
ORGANIC,7015,10/31/2023 0:00:00,19298109.28,APPAREL,0.3226824748,6227161.661
ORGANIC,7016,10/31/2023 0:00:00,15346732.28,APPAREL,0.3226824748,4952121.55
ORGANIC,7017,10/31/2023 0:00:00,9923610.373,APPAREL,0.3226824748,3202175.154
ORGANIC,7018,10/31/2023 0:00:00,14230372.11,APPAREL,0.3226824748,4591891.689
ORGANIC,7019,10/31/2023 0:00:00,17602321.3,APPAREL,0.3226824748,5679960.599
ORGANIC,7020,10/31/2023 0:00:00,18438211.42,APPAREL,0.3226824748,5949687.691
ORGANIC,7022,10/31/2023 0:00:00,6680014.026,APPAREL,0.3226824748,2155523.457
NON-ORGANIC,2010,8/31/2023 0:00:00,251072.2473,APPAREL,0.3603047799,90462.53077
NON-ORGANIC,2014,8/31/2023 0:00:00,14691059.28,APPAREL,0.3603047799,5293258.88
NON-ORGANIC,2047,8/31/2023 0:00:00,2235375.639,APPAREL,0.3603047799,805416.5274
NON-ORGANIC,2050,8/31/2023 0:00:00,28939212.41,APPAREL,0.3603047799,10426936.56
NON-ORGANIC,2080,8/31/2023 0:00:00,13904594.89,APPAREL,0.3603047799,5009892
NON-ORGANIC,2086,8/31/2023 0:00:00,1256702.415,APPAREL,0.3603047799,452795.8871
NON-ORGANIC,2106,8/31/2023 0:00:00,3469527.122,APPAREL,0.3603047799,1250087.206
NON-ORGANIC,2140,8/31/2023 0:00:00,5339805.128,APPAREL,0.3603047799,1923957.311
NON-ORGANIC,2174,8/31/2023 0:00:00,757730.1155,APPAREL,0.3603047799,273013.7825
NON-ORGANIC,2212,8/31/2023 0:00:00,8304238.671,APPAREL,0.3603047799,2992056.886
NON-ORGANIC,2221,8/31/2023 0:00:00,12816018.79,APPAREL,0.3603047799,4617672.828
NON-ORGANIC,2231,8/31/2023 0:00:00,3292976.287,APPAREL,0.3603047799,1186475.096
NON-ORGANIC,2239,8/31/2023 0:00:00,8537330.396,APPAREL,0.3603047799,3076040.949
NON-ORGANIC,2242,8/31/2023 0:00:00,13467400.7,APPAREL,0.3603047799,4852368.845
NON-ORGANIC,2255,8/31/2023 0:00:00,6109032.982,APPAREL,0.3603047799,2201113.784
NON-ORGANIC,2256,8/31/2023 0:00:00,6728793.598,APPAREL,0.3603047799,2424416.496
NON-ORGANIC,2257,8/31/2023 0:00:00,8197548.253,APPAREL,0.3603047799,2953615.818
NON-ORGANIC,2258,8/31/2023 0:00:00,9140483.541,APPAREL,0.3603047799,3293359.91
NON-ORGANIC,2259,8/31/2023 0:00:00,16182135.05,APPAREL,0.3603047799,5830500.606
NON-ORGANIC,2260,8/31/2023 0:00:00,12348577.2,APPAREL,0.3603047799,4449251.389
NON-ORGANIC,2261,8/31/2023 0:00:00,13429488.7,APPAREL,0.3603047799,4838708.968
NON-ORGANIC,2262,8/31/2023 0:00:00,4344447.268,APPAREL,0.3603047799,1565325.116
NON-ORGANIC,2263,8/31/2023 0:00:00,1460283.167,APPAREL,0.3603047799,526147.0051
NON-ORGANIC,2264,8/31/2023 0:00:00,5890619.577,APPAREL,0.3603047799,2122418.39
NON-ORGANIC,2265,8/31/2023 0:00:00,8865873.139,APPAREL,0.3603047799,3194416.47
NON-ORGANIC,2266,8/31/2023 0:00:00,39355344.31,APPAREL,0.3603047799,14179918.67
NON-ORGANIC,2267,8/31/2023 0:00:00,20257843.24,APPAREL,0.3603047799,7298997.75
NON-ORGANIC,2268,8/31/2023 0:00:00,6623780.701,APPAREL,0.3603047799,2386579.847
NON-ORGANIC,2269,8/31/2023 0:00:00,9534281.902,APPAREL,0.3603047799,3435247.342
NON-ORGANIC,2270,8/31/2023 0:00:00,6980841.324,APPAREL,0.3603047799,2515230.496
NON-ORGANIC,2271,8/31/2023 0:00:00,4266610.233,APPAREL,0.3603047799,1537280.061
NON-ORGANIC,2274,8/31/2023 0:00:00,166242.4605,APPAREL,0.3603047799,59897.95314
NON-ORGANIC,2276,8/31/2023 0:00:00,2518380.362,APPAREL,0.3603047799,907384.4819
NON-ORGANIC,2277,8/31/2023 0:00:00,4227104.583,APPAREL,0.3603047799,1523045.986
NON-ORGANIC,2280,8/31/2023 0:00:00,1953055.345,APPAREL,0.3603047799,703695.176
NON-ORGANIC,2282,8/31/2023 0:00:00,806636.6008,APPAREL,0.3603047799,290635.0229
NON-ORGANIC,2283,8/31/2023 0:00:00,185785.5954,APPAREL,0.3603047799,66939.43805
NON-ORGANIC,2286,8/31/2023 0:00:00,4057003.821,APPAREL,0.3603047799,1461757.869
NON-ORGANIC,2287,8/31/2023 0:00:00,337098.1074,APPAREL,0.3603047799,121458.0594
NON-ORGANIC,2289,8/31/2023 0:00:00,980176.2834,APPAREL,0.3603047799,353162.2
NON-ORGANIC,2290,8/31/2023 0:00:00,1118655.75,APPAREL,0.3603047799,403057.0136
NON-ORGANIC,5006,8/31/2023 0:00:00,6388576.976,APPAREL,0.3603047799,2301834.821
NON-ORGANIC,5051,8/31/2023 0:00:00,1019296.104,APPAREL,0.3603047799,367257.2582
NON-ORGANIC,5058,8/31/2023 0:00:00,4173069.073,APPAREL,0.3603047799,1503576.734
NON-ORGANIC,5063,8/31/2023 0:00:00,7878114.455,APPAREL,0.3603047799,2838522.294
NON-ORGANIC,5070,8/31/2023 0:00:00,2487904.814,APPAREL,0.3603047799,896403.9963
NON-ORGANIC,5081,8/31/2023 0:00:00,982769.7329,APPAREL,0.3603047799,354096.6322
NON-ORGANIC,5097,8/31/2023 0:00:00,983153.0467,APPAREL,0.3603047799,354234.7421
NON-ORGANIC,5104,8/31/2023 0:00:00,11157029.75,APPAREL,0.3603047799,4019931.148
NON-ORGANIC,5111,8/31/2023 0:00:00,968140.0608,APPAREL,0.3603047799,348825.4915
NON-ORGANIC,7023,8/31/2023 0:00:00,15838997.86,APPAREL,0.3603047799,5706866.637
NON-ORGANIC,7024,8/31/2023 0:00:00,25750135.15,APPAREL,0.3603047799,9277896.776
NON-ORGANIC,7025,8/31/2023 0:00:00,4050964.741,APPAREL,0.3603047799,1459581.959
NON-ORGANIC,7026,8/31/2023 0:00:00,6258667.971,APPAREL,0.3603047799,2255027.986
NON-ORGANIC,7027,8/31/2023 0:00:00,3044367.481,APPAREL,0.3603047799,1096900.155
NON-ORGANIC,7028,8/31/2023 0:00:00,4537781.714,APPAREL,0.3603047799,1634984.441
NON-ORGANIC,7030,8/31/2023 0:00:00,81946.96465,APPAREL,0.3603047799,29525.88306
NON-ORGANIC,7031,8/31/2023 0:00:00,425251.9046,APPAREL,0.3603047799,153220.2939
NON-ORGANIC,9001,8/31/2023 0:00:00,7096795.021,APPAREL,0.3603047799,2557009.168
NON-ORGANIC,9002,8/31/2023 0:00:00,15070.02164,APPAREL,0.3603047799,5429.800828
NON-ORGANIC,9003,8/31/2023 0:00:00,26756.48078,APPAREL,0.3603047799,9640.487917
NON-ORGANIC,9005,8/31/2023 0:00:00,86140.77041,APPAREL,0.3603047799,31036.93132
NON-ORGANIC,9006,8/31/2023 0:00:00,280817.234,APPAREL,0.3603047799,101179.7917
NON-ORGANIC,9007,8/31/2023 0:00:00,658343.629,APPAREL,0.3603047799,237204.3563
NON-ORGANIC,9008,8/31/2023 0:00:00,34026.02369,APPAREL,0.3603047799,12259.73898
NON-ORGANIC,9009,8/31/2023 0:00:00,95427.5339,APPAREL,0.3603047799,34382.99659
NON-ORGANIC,9010,8/31/2023 0:00:00,100369.5146,APPAREL,0.3603047799,36163.61587
NON-ORGANIC,9011,8/31/2023 0:00:00,42461.44461,APPAREL,0.3603047799,15299.06145
NON-ORGANIC,9014,8/31/2023 0:00:00,13252.42622,APPAREL,0.3603047799,4774.912511
NON-ORGANIC,9015,8/31/2023 0:00:00,3645807.876,APPAREL,0.3603047799,1313602.004
NON-ORGANIC,9016,8/31/2023 0:00:00,5433830.254,APPAREL,0.3603047799,1957835.013
NON-ORGANIC,9017,8/31/2023 0:00:00,2983054.041,APPAREL,0.3603047799,1074808.629
NON-ORGANIC,9018,8/31/2023 0:00:00,66262.13109,APPAREL,0.3603047799,23874.56255
NON-ORGANIC,9019,8/31/2023 0:00:00,13252.42622,APPAREL,0.3603047799,4774.912511
NON-ORGANIC,9020,8/31/2023 0:00:00,53009.70487,APPAREL,0.3603047799,19099.65004
NON-ORGANIC,9021,8/31/2023 0:00:00,80353.31846,APPAREL,0.3603047799,28951.68472
NON-ORGANIC,9022,8/31/2023 0:00:00,55022.73164,APPAREL,0.3603047799,19824.95321
ORGANIC,2002,8/31/2023 0:00:00,157693986.3,APPAREL,0.3603047799,56817897.03
ORGANIC,2003,8/31/2023 0:00:00,24540106.44,APPAREL,0.3603047799,8841917.647
ORGANIC,2004,8/31/2023 0:00:00,144914860.5,APPAREL,0.3603047799,52213516.9
ORGANIC,2007,8/31/2023 0:00:00,24070639.24,APPAREL,0.3603047799,8672766.372
ORGANIC,2008,8/31/2023 0:00:00,23766194.1,APPAREL,0.3603047799,8563073.334
ORGANIC,2009,8/31/2023 0:00:00,28111988.42,APPAREL,0.3603047799,10128883.8
ORGANIC,2011,8/31/2023 0:00:00,27269324.51,APPAREL,0.3603047799,9825267.965
ORGANIC,2013,8/31/2023 0:00:00,67938074.84,APPAREL,0.3603047799,24478413.1
ORGANIC,2015,8/31/2023 0:00:00,25147625.33,APPAREL,0.3603047799,9060809.61
ORGANIC,2016,8/31/2023 0:00:00,29732404.51,APPAREL,0.3603047799,10712727.46
ORGANIC,2018,8/31/2023 0:00:00,35814633.2,APPAREL,0.3603047799,12904183.53
ORGANIC,2019,8/31/2023 0:00:00,55709071.43,APPAREL,0.3603047799,20072244.72
ORGANIC,2022,8/31/2023 0:00:00,36436322.97,APPAREL,0.3603047799,13128181.33
ORGANIC,2023,8/31/2023 0:00:00,39730913.03,APPAREL,0.3603047799,14315237.87
ORGANIC,2024,8/31/2023 0:00:00,26193252.67,APPAREL,0.3603047799,9437554.135
ORGANIC,2025,8/31/2023 0:00:00,51052249.38,APPAREL,0.3603047799,18394369.47
ORGANIC,2029,8/31/2023 0:00:00,36148882.88,APPAREL,0.3603047799,13024615.29
ORGANIC,2030,8/31/2023 0:00:00,26327555.94,APPAREL,0.3603047799,9485944.247
ORGANIC,2032,8/31/2023 0:00:00,47578443.74,APPAREL,0.3603047799,17142740.7
ORGANIC,2033,8/31/2023 0:00:00,25362748.28,APPAREL,0.3603047799,9138319.435
ORGANIC,2035,8/31/2023 0:00:00,71313758.85,APPAREL,0.3603047799,25694688.18
ORGANIC,2036,8/31/2023 0:00:00,60726473.55,APPAREL,0.3603047799,21880038.68
ORGANIC,2038,8/31/2023 0:00:00,37725872.11,APPAREL,0.3603047799,13592812.05
ORGANIC,2039,8/31/2023 0:00:00,54984620.01,APPAREL,0.3603047799,19811221.41
ORGANIC,2040,8/31/2023 0:00:00,9821474.56,APPAREL,0.3603047799,3538724.229
ORGANIC,2041,8/31/2023 0:00:00,23612143.04,APPAREL,0.3603047799,8507567.998
ORGANIC,2043,8/31/2023 0:00:00,23582155.65,APPAREL,0.3603047799,8496763.399
ORGANIC,2044,8/31/2023 0:00:00,38405068.18,APPAREL,0.3603047799,13837529.64
ORGANIC,2045,8/31/2023 0:00:00,22413561.74,APPAREL,0.3603047799,8075713.427
ORGANIC,2049,8/31/2023 0:00:00,40416441.75,APPAREL,0.3603047799,14562237.15
ORGANIC,2052,8/31/2023 0:00:00,16377594.08,APPAREL,0.3603047799,5900925.428
ORGANIC,2053,8/31/2023 0:00:00,40525944.54,APPAREL,0.3603047799,14601691.52
ORGANIC,2054,8/31/2023 0:00:00,76066302.84,APPAREL,0.3603047799,27407052.5
ORGANIC,2056,8/31/2023 0:00:00,43316325.91,APPAREL,0.3603047799,15607079.27
ORGANIC,2057,8/31/2023 0:00:00,31104690.73,APPAREL,0.3603047799,11207168.75
ORGANIC,2060,8/31/2023 0:00:00,49892889.39,APPAREL,0.3603047799,17976646.53
ORGANIC,2062,8/31/2023 0:00:00,71428274.07,APPAREL,0.3603047799,25735948.56
ORGANIC,2065,8/31/2023 0:00:00,27784595.62,APPAREL,0.3603047799,10010922.61
ORGANIC,2066,8/31/2023 0:00:00,19236544.18,APPAREL,0.3603047799,6931018.815
ORGANIC,2067,8/31/2023 0:00:00,23337136.74,APPAREL,0.3603047799,8408481.915
ORGANIC,2068,8/31/2023 0:00:00,51027838.92,APPAREL,0.3603047799,18385574.27
ORGANIC,2069,8/31/2023 0:00:00,20363738.52,APPAREL,0.3603047799,7337152.323
ORGANIC,2070,8/31/2023 0:00:00,20758769.86,APPAREL,0.3603047799,7479484.003
ORGANIC,2074,8/31/2023 0:00:00,27460578.83,APPAREL,0.3603047799,9894177.81
ORGANIC,2077,8/31/2023 0:00:00,58364600.99,APPAREL,0.3603047799,21029044.71
ORGANIC,2079,8/31/2023 0:00:00,21909901.6,APPAREL,0.3603047799,7894242.272
ORGANIC,2083,8/31/2023 0:00:00,43004255.6,APPAREL,0.3603047799,15494638.85
ORGANIC,2085,8/31/2023 0:00:00,32003583.51,APPAREL,0.3603047799,11531044.11
ORGANIC,2090,8/31/2023 0:00:00,21563309.55,APPAREL,0.3603047799,7769363.502
ORGANIC,2094,8/31/2023 0:00:00,17850267.42,APPAREL,0.3603047799,6431536.674
ORGANIC,2099,8/31/2023 0:00:00,34491165.4,APPAREL,0.3603047799,12427331.76
ORGANIC,2100,8/31/2023 0:00:00,18792584.54,APPAREL,0.3603047799,6771058.037
ORGANIC,2102,8/31/2023 0:00:00,22482130.46,APPAREL,0.3603047799,8100419.066
ORGANIC,2104,8/31/2023 0:00:00,22207032.74,APPAREL,0.3603047799,8001300.042
ORGANIC,2105,8/31/2023 0:00:00,17558347.51,APPAREL,0.3603047799,6326356.533
ORGANIC,2108,8/31/2023 0:00:00,16763407.43,APPAREL,0.3603047799,6039935.824
ORGANIC,2109,8/31/2023 0:00:00,40438725.12,APPAREL,0.3603047799,14570265.95
ORGANIC,2112,8/31/2023 0:00:00,4083130.392,APPAREL,0.3603047799,1471171.397
ORGANIC,2113,8/31/2023 0:00:00,12559413.23,APPAREL,0.3603047799,4525216.621
ORGANIC,2116,8/31/2023 0:00:00,25523656.22,APPAREL,0.3603047799,9196295.334
ORGANIC,2117,8/31/2023 0:00:00,30931442.94,APPAREL,0.3603047799,11144746.74
ORGANIC,2118,8/31/2023 0:00:00,24136190.94,APPAREL,0.3603047799,8696384.963
ORGANIC,2119,8/31/2023 0:00:00,16562181.08,APPAREL,0.3603047799,5967433.009
ORGANIC,2120,8/31/2023 0:00:00,13418182.2,APPAREL,0.3603047799,4834635.182
ORGANIC,2121,8/31/2023 0:00:00,12755519.79,APPAREL,0.3603047799,4595874.748
ORGANIC,2122,8/31/2023 0:00:00,33300720.92,APPAREL,0.3603047799,11998408.92
ORGANIC,2123,8/31/2023 0:00:00,12729463.67,APPAREL,0.3603047799,4586486.606
ORGANIC,2124,8/31/2023 0:00:00,13057496.45,APPAREL,0.3603047799,4704678.383
ORGANIC,2125,8/31/2023 0:00:00,35693769.4,APPAREL,0.3603047799,12860635.73
ORGANIC,2126,8/31/2023 0:00:00,9905620.756,APPAREL,0.3603047799,3569042.506
ORGANIC,2127,8/31/2023 0:00:00,8754946.138,APPAREL,0.3603047799,3154448.941
ORGANIC,2129,8/31/2023 0:00:00,32726572.14,APPAREL,0.3603047799,11791540.37
ORGANIC,2130,8/31/2023 0:00:00,29130736.81,APPAREL,0.3603047799,10495943.71
ORGANIC,2131,8/31/2023 0:00:00,11026673.69,APPAREL,0.3603047799,3972963.235
ORGANIC,2132,8/31/2023 0:00:00,13129630.75,APPAREL,0.3603047799,4730668.715
ORGANIC,2135,8/31/2023 0:00:00,20615232.66,APPAREL,0.3603047799,7427766.865
ORGANIC,2152,8/31/2023 0:00:00,18589895.4,APPAREL,0.3603047799,6698028.168
ORGANIC,2163,8/31/2023 0:00:00,10483883.66,APPAREL,0.3603047799,3777393.396
ORGANIC,2176,8/31/2023 0:00:00,10288325.66,APPAREL,0.3603047799,3706932.913
ORGANIC,2177,8/31/2023 0:00:00,7906888.156,APPAREL,0.3603047799,2848889.597
ORGANIC,2178,8/31/2023 0:00:00,13701585.33,APPAREL,0.3603047799,4936746.686
ORGANIC,2180,8/31/2023 0:00:00,14725149.89,APPAREL,0.3603047799,5305541.889
ORGANIC,2181,8/31/2023 0:00:00,2060078.752,APPAREL,0.3603047799,742256.2211
ORGANIC,2182,8/31/2023 0:00:00,21024876.9,APPAREL,0.3603047799,7575363.642
ORGANIC,2183,8/31/2023 0:00:00,4136431.147,APPAREL,0.3603047799,1490375.914
ORGANIC,2184,8/31/2023 0:00:00,15913155.25,APPAREL,0.3603047799,5733585.899
ORGANIC,2185,8/31/2023 0:00:00,11128334.05,APPAREL,0.3603047799,4009591.951
ORGANIC,2186,8/31/2023 0:00:00,15015493.77,APPAREL,0.3603047799,5410154.178
ORGANIC,2187,8/31/2023 0:00:00,15122969.27,APPAREL,0.3603047799,5448878.114
ORGANIC,2188,8/31/2023 0:00:00,8818760.764,APPAREL,0.3603047799,3177441.656
ORGANIC,2189,8/31/2023 0:00:00,9941383.015,APPAREL,0.3603047799,3581927.819
ORGANIC,2190,8/31/2023 0:00:00,12952830.8,APPAREL,0.3603047799,4666966.849
ORGANIC,2191,8/31/2023 0:00:00,15816804.24,APPAREL,0.3603047799,5698870.17
ORGANIC,2192,8/31/2023 0:00:00,9750064.951,APPAREL,0.3603047799,3512995.006
ORGANIC,2194,8/31/2023 0:00:00,6811086.132,APPAREL,0.3603047799,2454066.889
ORGANIC,2196,8/31/2023 0:00:00,13651250.44,APPAREL,0.3603047799,4918610.783
ORGANIC,2197,8/31/2023 0:00:00,14272581.21,APPAREL,0.3603047799,5142479.232
ORGANIC,2199,8/31/2023 0:00:00,27854080.27,APPAREL,0.3603047799,10035958.26
ORGANIC,2200,8/31/2023 0:00:00,6455625.865,APPAREL,0.3603047799,2325992.856
ORGANIC,2201,8/31/2023 0:00:00,12239102.09,APPAREL,0.3603047799,4409806.985
ORGANIC,2202,8/31/2023 0:00:00,11273634.33,APPAREL,0.3603047799,4061944.334
ORGANIC,2203,8/31/2023 0:00:00,15114036.47,APPAREL,0.3603047799,5445659.582
ORGANIC,2204,8/31/2023 0:00:00,12069524.72,APPAREL,0.3603047799,4348707.447
ORGANIC,2205,8/31/2023 0:00:00,14604398.48,APPAREL,0.3603047799,5262034.579
ORGANIC,2207,8/31/2023 0:00:00,10360615.97,APPAREL,0.3603047799,3732979.456
ORGANIC,2211,8/31/2023 0:00:00,7625429.27,APPAREL,0.3603047799,2747478.614
ORGANIC,2215,8/31/2023 0:00:00,14916739.71,APPAREL,0.3603047799,5374572.618
ORGANIC,2217,8/31/2023 0:00:00,7287207.223,APPAREL,0.3603047799,2625615.594
ORGANIC,2218,8/31/2023 0:00:00,16614684.18,APPAREL,0.3603047799,5986350.124
ORGANIC,2219,8/31/2023 0:00:00,26987713.81,APPAREL,0.3603047799,9723802.283
ORGANIC,2220,8/31/2023 0:00:00,14933951.09,APPAREL,0.3603047799,5380773.96
ORGANIC,2223,8/31/2023 0:00:00,11337135.25,APPAREL,0.3603047799,4084824.022
ORGANIC,2224,8/31/2023 0:00:00,13530499.02,APPAREL,0.3603047799,4875103.472
ORGANIC,2225,8/31/2023 0:00:00,10426653.31,APPAREL,0.3603047799,3756773.027
ORGANIC,2226,8/31/2023 0:00:00,13053562.66,APPAREL,0.3603047799,4703261.02
ORGANIC,2227,8/31/2023 0:00:00,7285214.326,APPAREL,0.3603047799,2624897.544
ORGANIC,2228,8/31/2023 0:00:00,9070940.176,APPAREL,0.3603047799,3268303.103
ORGANIC,2229,8/31/2023 0:00:00,10525120.52,APPAREL,0.3603047799,3792251.231
ORGANIC,2233,8/31/2023 0:00:00,13157555.62,APPAREL,0.3603047799,4740730.181
ORGANIC,2234,8/31/2023 0:00:00,9953830.231,APPAREL,0.3603047799,3586412.61
ORGANIC,2236,8/31/2023 0:00:00,12161560.3,APPAREL,0.3603047799,4381868.307
ORGANIC,2237,8/31/2023 0:00:00,7776463.313,APPAREL,0.3603047799,2801896.902
ORGANIC,2238,8/31/2023 0:00:00,10918989.33,APPAREL,0.3603047799,3934164.048
ORGANIC,2240,8/31/2023 0:00:00,11244556.15,APPAREL,0.3603047799,4051467.329
ORGANIC,2241,8/31/2023 0:00:00,11934732.45,APPAREL,0.3603047799,4300141.146
ORGANIC,2243,8/31/2023 0:00:00,14584378.93,APPAREL,0.3603047799,5254821.439
ORGANIC,2244,8/31/2023 0:00:00,36694297.38,APPAREL,0.3603047799,13221130.74
ORGANIC,2245,8/31/2023 0:00:00,13824270.09,APPAREL,0.3603047799,4980950.59
ORGANIC,2246,8/31/2023 0:00:00,14335085.69,APPAREL,0.3603047799,5164999.895
ORGANIC,2247,8/31/2023 0:00:00,7501081.252,APPAREL,0.3603047799,2702675.429
ORGANIC,2248,8/31/2023 0:00:00,22823013.06,APPAREL,0.3603047799,8223240.695
ORGANIC,5000,8/31/2023 0:00:00,27669217.31,APPAREL,0.3603047799,9969351.252
ORGANIC,5014,8/31/2023 0:00:00,22726875.09,APPAREL,0.3603047799,8188601.727
ORGANIC,5017,8/31/2023 0:00:00,16892887.83,APPAREL,0.3603047799,6086588.23
ORGANIC,5025,8/31/2023 0:00:00,24433596.35,APPAREL,0.3603047799,8803541.554
ORGANIC,5026,8/31/2023 0:00:00,22864103.97,APPAREL,0.3603047799,8238045.946
ORGANIC,5036,8/31/2023 0:00:00,22177228.2,APPAREL,0.3603047799,7990561.324
ORGANIC,5042,8/31/2023 0:00:00,39670411.51,APPAREL,0.3603047799,14293438.89
ORGANIC,5045,8/31/2023 0:00:00,48559730.54,APPAREL,0.3603047799,17496303.02
